grid,color1_h,color1_s,color1_v,colour_name,color2_h,color2_s,color2_v,colour_name.1,color3_h,color3_s,color3_v,colour_name.2,color4_h,color4_s,color4_v,colour_name.3,repeated_colour
"Grid17(24,11)",183,71,89,Dollar Bill,186,95,85,Dollar Bill,187,63,95,Dollar Bill,87,50,88,Inchworm,Dollar Bill
"Grid17(25,11)",183,72,95,Dollar Bill,182,58,54,Dollar Bill,183,97,88,Dollar Bill,244,99,16,India Green,Dollar Bill
"Grid17(26,11)",192,74,82,Dollar Bill,192,62,78,Dollar Bill,193,67,78,Dollar Bill,82,39,75,Inchworm,Dollar Bill
"Grid17(27,11)",187,54,78,Dollar Bill,180,100,86,Dollar Bill,193,58,60,Dollar Bill,109,2,6,Lawn Green,Dollar Bill
"Grid17(28,11)",186,80,93,Dollar Bill,187,98,86,Dollar Bill,181,93,96,Dollar Bill,306,94,68,Dark Olive Green,Dollar Bill
"Grid17(29,11)",185,51,72,Dollar Bill,193,73,88,Dollar Bill,193,68,87,Dollar Bill,210,70,8,Dark Pastel Green,Dollar Bill
"Grid17(30,11)",183,80,89,Dollar Bill,191,57,69,Dollar Bill,181,88,58,Dollar Bill,7,62,75,Red,Dollar Bill
"Grid17(0,12)",181,67,54,Dollar Bill,183,97,77,Dollar Bill,192,52,78,Dollar Bill,267,19,37,Blue,Dollar Bill
"Grid17(1,12)",184,83,95,Dollar Bill,188,69,83,Dollar Bill,192,50,54,Dollar Bill,183,6,100,Dollar Bill,Dollar Bill
"Grid17(2,12)",189,90,83,Dollar Bill,186,74,96,Dollar Bill,187,61,56,Dollar Bill,127,8,38,Bright Green,Dollar Bill
"Grid17(3,12)",185,75,88,Dollar Bill,184,55,95,Dollar Bill,190,89,84,Dollar Bill,166,82,76,Pistachio,Dollar Bill
"Grid17(4,12)",194,79,59,Dollar Bill,181,93,64,Dollar Bill,182,53,98,Dollar Bill,325,16,1,Rifle Green,Dollar Bill
"Grid17(5,12)",194,66,90,Dollar Bill,185,66,52,Dollar Bill,191,99,66,Dollar Bill,326,83,52,Rifle Green,Dollar Bill
"Grid17(6,12)",185,52,63,Dollar Bill,189,97,66,Dollar Bill,187,95,60,Dollar Bill,69,34,5,Yellow,Dollar Bill
"Grid17(7,12)",188,89,50,Dollar Bill,190,79,69,Dollar Bill,192,74,85,Dollar Bill,8,4,22,Red,Dollar Bill
"Grid17(8,12)",192,92,83,Dollar Bill,187,68,56,Dollar Bill,183,75,69,Dollar Bill,37,31,13,Orange,Dollar Bill
"Grid17(9,12)",180,64,56,Dollar Bill,193,52,80,Dollar Bill,187,58,65,Dollar Bill,66,90,94,Yellow,Dollar Bill
"Grid17(10,12)",185,74,65,Dollar Bill,186,66,81,Dollar Bill,183,73,71,Dollar Bill,121,66,67,Bright Green,Dollar Bill
"Grid17(11,12)",189,95,91,Dollar Bill,185,72,93,Dollar Bill,190,51,83,Dollar Bill,32,71,32,Orange,Dollar Bill
"Grid17(12,12)",186,58,80,Dollar Bill,194,91,91,Dollar Bill,191,100,61,Dollar Bill,96,23,73,Lawn Green,Dollar Bill
"Grid17(13,12)",187,88,60,Dollar Bill,183,77,64,Dollar Bill,188,75,55,Dollar Bill,296,5,75,Pink,Dollar Bill
"Grid17(14,12)",193,76,100,Dollar Bill,180,78,67,Dollar Bill,189,83,50,Dollar Bill,286,77,47,Pink,Dollar Bill
"Grid17(15,12)",183,99,73,Dollar Bill,192,99,86,Dollar Bill,189,97,69,Dollar Bill,183,77,95,Dollar Bill,Dollar Bill
"Grid17(16,12)",194,74,57,Dollar Bill,192,62,87,Dollar Bill,190,95,72,Dollar Bill,179,28,89,Pistachio,Dollar Bill
"Grid17(17,12)",188,56,80,Dollar Bill,186,72,53,Dollar Bill,191,53,54,Dollar Bill,157,37,67,Pastel Green,Dollar Bill
"Grid17(18,12)",191,71,71,Dollar Bill,193,53,99,Dollar Bill,189,64,78,Dollar Bill,319,53,6,Rifle Green,Dollar Bill
"Grid17(19,12)",192,50,80,Dollar Bill,183,81,97,Dollar Bill,191,75,79,Dollar Bill,228,80,46,Camouflage Green,Dollar Bill
"Grid17(20,12)",180,69,76,Dollar Bill,192,54,72,Dollar Bill,185,64,61,Dollar Bill,295,6,37,Pink,Dollar Bill
"Grid17(21,12)",184,99,68,Dollar Bill,190,74,65,Dollar Bill,183,88,65,Dollar Bill,96,33,61,Lawn Green,Dollar Bill
"Grid17(22,12)",187,76,85,Dollar Bill,187,70,52,Dollar Bill,182,66,72,Dollar Bill,124,96,89,Bright Green,Dollar Bill
"Grid17(23,12)",194,52,65,Dollar Bill,188,58,66,Dollar Bill,190,53,57,Dollar Bill,284,21,50,Indigo,Dollar Bill
"Grid17(24,12)",181,92,98,Dollar Bill,191,97,99,Dollar Bill,190,89,58,Dollar Bill,89,42,38,Inchworm,Dollar Bill
"Grid17(25,12)",192,78,74,Dollar Bill,183,67,100,Dollar Bill,182,91,65,Dollar Bill,328,66,46,Rifle Green,Dollar Bill
"Grid17(26,12)",193,95,62,Dollar Bill,192,51,92,Dollar Bill,191,93,70,Dollar Bill,33,45,41,Orange,Dollar Bill
"Grid17(27,12)",190,55,72,Dollar Bill,184,59,69,Dollar Bill,193,52,61,Dollar Bill,198,84,81,Asparagus,Dollar Bill
"Grid17(28,12)",183,54,66,Dollar Bill,190,72,80,Dollar Bill,191,76,97,Dollar Bill,14,89,100,Red,Dollar Bill
"Grid17(29,12)",183,87,58,Dollar Bill,180,51,60,Dollar Bill,180,74,74,Dollar Bill,153,50,99,Pastel Green,Dollar Bill
"Grid17(30,12)",187,68,94,Dollar Bill,180,91,91,Dollar Bill,190,91,70,Dollar Bill,225,46,71,Camouflage Green,Dollar Bill
"Grid17(0,13)",191,99,67,Dollar Bill,184,70,88,Dollar Bill,188,72,74,Dollar Bill,204,23,25,Asparagus,Dollar Bill
"Grid17(1,13)",192,77,59,Dollar Bill,181,77,93,Dollar Bill,193,78,81,Dollar Bill,26,7,41,Orange,Dollar Bill
"Grid17(2,13)",183,91,97,Dollar Bill,182,99,80,Dollar Bill,191,75,85,Dollar Bill,287,33,75,Pink,Dollar Bill
"Grid17(3,13)",186,82,60,Dollar Bill,187,68,95,Dollar Bill,189,81,60,Dollar Bill,176,43,32,Pistachio,Dollar Bill
"Grid17(4,13)",184,77,98,Dollar Bill,187,86,74,Dollar Bill,184,71,99,Dollar Bill,274,87,31,Indigo,Dollar Bill
"Grid17(5,13)",187,79,52,Dollar Bill,192,94,67,Dollar Bill,193,62,51,Dollar Bill,358,71,100,Red,Dollar Bill
"Grid17(6,13)",192,56,93,Dollar Bill,190,52,58,Dollar Bill,191,75,93,Dollar Bill,359,47,58,Red,Dollar Bill
"Grid17(7,13)",180,58,62,Dollar Bill,186,96,95,Dollar Bill,184,63,50,Dollar Bill,167,73,32,Pistachio,Dollar Bill
"Grid17(8,13)",187,100,81,Dollar Bill,189,74,70,Dollar Bill,185,70,97,Dollar Bill,0,20,20,Red,Dollar Bill
"Grid17(9,13)",184,73,86,Dollar Bill,193,62,82,Dollar Bill,190,92,50,Dollar Bill,157,99,67,Pastel Green,Dollar Bill
"Grid17(10,13)",194,93,87,Dollar Bill,191,70,85,Dollar Bill,194,82,74,Dollar Bill,81,38,70,Inchworm,Dollar Bill
"Grid17(11,13)",187,77,51,Dollar Bill,183,81,81,Dollar Bill,186,62,67,Dollar Bill,224,1,85,Dark Pastel Green,Dollar Bill
"Grid17(12,13)",192,97,90,Dollar Bill,183,74,62,Dollar Bill,181,56,59,Dollar Bill,18,31,37,Orange,Dollar Bill
"Grid17(13,13)",191,79,55,Dollar Bill,183,55,82,Dollar Bill,189,95,57,Dollar Bill,289,88,99,Pink,Dollar Bill
"Grid17(14,13)",187,98,91,Dollar Bill,190,99,64,Dollar Bill,189,75,94,Dollar Bill,352,34,41,Red,Dollar Bill
"Grid17(15,13)",191,64,51,Dollar Bill,185,69,83,Dollar Bill,184,71,70,Dollar Bill,353,32,71,Red,Dollar Bill
"Grid17(16,13)",185,65,99,Dollar Bill,184,83,98,Dollar Bill,185,95,73,Dollar Bill,249,0,17,India Green,Dollar Bill
"Grid17(17,13)",191,77,64,Dollar Bill,184,51,70,Dollar Bill,183,90,58,Dollar Bill,117,29,38,Lawn Green,Dollar Bill
"Grid17(18,13)",190,54,51,Dollar Bill,189,64,99,Dollar Bill,185,63,94,Dollar Bill,58,45,60,Yellow,Dollar Bill
"Grid17(19,13)",192,96,97,Dollar Bill,193,52,94,Dollar Bill,190,88,83,Dollar Bill,230,91,60,Camouflage Green,Dollar Bill
"Grid17(20,13)",187,64,86,Dollar Bill,180,87,69,Dollar Bill,186,52,72,Dollar Bill,85,64,9,Inchworm,Dollar Bill
"Grid17(21,13)",189,66,76,Dollar Bill,186,62,80,Dollar Bill,187,97,67,Dollar Bill,134,28,7,Bright Green,Dollar Bill
"Grid17(22,13)",189,86,73,Dollar Bill,185,63,65,Dollar Bill,189,80,77,Dollar Bill,165,68,46,Pistachio,Dollar Bill
"Grid17(23,13)",191,77,72,Dollar Bill,189,87,66,Dollar Bill,188,88,74,Dollar Bill,38,74,88,Orange,Dollar Bill
"Grid17(24,13)",193,53,80,Dollar Bill,180,88,71,Dollar Bill,184,62,74,Dollar Bill,262,92,31,Blue,Dollar Bill
"Grid17(25,13)",193,99,82,Dollar Bill,192,85,69,Dollar Bill,188,64,81,Dollar Bill,55,27,58,Yellow,Dollar Bill
"Grid17(26,13)",187,63,94,Dollar Bill,192,60,71,Dollar Bill,183,61,99,Dollar Bill,210,92,57,Dark Pastel Green,Dollar Bill
"Grid17(27,13)",183,61,76,Dollar Bill,194,95,69,Dollar Bill,180,77,88,Dollar Bill,298,48,43,Pink,Dollar Bill
"Grid17(28,13)",192,69,70,Dollar Bill,181,98,63,Dollar Bill,186,74,96,Dollar Bill,191,11,0,Dollar Bill,Dollar Bill
"Grid17(29,13)",183,70,90,Dollar Bill,182,96,83,Dollar Bill,189,70,66,Dollar Bill,233,50,76,Camouflage Green,Dollar Bill
"Grid17(30,13)",181,86,56,Dollar Bill,193,52,75,Dollar Bill,187,73,93,Dollar Bill,211,57,2,Dark Pastel Green,Dollar Bill
"Grid17(0,14)",183,59,50,Dollar Bill,188,52,59,Dollar Bill,186,92,64,Dollar Bill,342,67,50,Green,Dollar Bill
"Grid17(1,14)",193,62,97,Dollar Bill,190,62,100,Dollar Bill,187,58,79,Dollar Bill,307,52,27,Dark Olive Green,Dollar Bill
"Grid17(2,14)",184,91,76,Dollar Bill,187,90,63,Dollar Bill,185,79,52,Dollar Bill,322,27,91,Rifle Green,Dollar Bill
"Grid17(3,14)",191,58,71,Dollar Bill,193,68,93,Dollar Bill,184,65,91,Dollar Bill,106,74,23,Lawn Green,Dollar Bill
"Grid17(4,14)",189,65,73,Dollar Bill,183,53,54,Dollar Bill,180,93,51,Dollar Bill,313,71,4,Dark Olive Green,Dollar Bill
"Grid17(5,14)",191,91,57,Dollar Bill,191,56,89,Dollar Bill,189,50,92,Dollar Bill,234,68,53,Camouflage Green,Dollar Bill
"Grid17(6,14)",190,54,86,Dollar Bill,193,87,59,Dollar Bill,189,83,76,Dollar Bill,359,84,93,Red,Dollar Bill
"Grid17(7,14)",188,92,84,Dollar Bill,188,89,100,Dollar Bill,189,84,66,Dollar Bill,165,16,42,Pistachio,Dollar Bill
"Grid17(8,14)",187,82,86,Dollar Bill,183,98,52,Dollar Bill,181,77,52,Dollar Bill,216,17,73,Dark Pastel Green,Dollar Bill
"Grid17(9,14)",194,95,97,Dollar Bill,188,71,83,Dollar Bill,190,61,78,Dollar Bill,346,25,37,Red,Dollar Bill
"Grid17(10,14)",191,59,56,Dollar Bill,190,82,97,Dollar Bill,189,53,82,Dollar Bill,34,49,14,Orange,Dollar Bill
"Grid17(11,14)",184,98,85,Dollar Bill,181,100,66,Dollar Bill,193,92,86,Dollar Bill,340,7,24,Green,Dollar Bill
"Grid17(12,14)",194,55,92,Dollar Bill,182,67,70,Dollar Bill,194,65,84,Dollar Bill,272,76,30,Indigo,Dollar Bill
"Grid17(13,14)",187,73,80,Dollar Bill,186,66,72,Dollar Bill,190,65,86,Dollar Bill,58,44,91,Yellow,Dollar Bill
"Grid17(14,14)",186,98,93,Dollar Bill,181,61,88,Dollar Bill,187,71,87,Dollar Bill,50,3,45,Yellow,Dollar Bill
"Grid17(15,14)",182,70,84,Dollar Bill,181,90,76,Dollar Bill,193,71,82,Dollar Bill,262,64,14,Blue,Dollar Bill
"Grid17(16,14)",185,66,52,Dollar Bill,187,60,95,Dollar Bill,187,72,75,Dollar Bill,118,97,96,Lawn Green,Dollar Bill
"Grid17(17,14)",194,66,92,Dollar Bill,188,58,83,Dollar Bill,194,79,98,Dollar Bill,145,48,28,Celadon,Dollar Bill
"Grid17(18,14)",185,73,57,Dollar Bill,191,90,61,Dollar Bill,185,72,70,Dollar Bill,90,27,33,Lawn Green,Dollar Bill
"Grid17(19,14)",184,81,81,Dollar Bill,188,98,50,Dollar Bill,187,73,79,Dollar Bill,183,9,98,Dollar Bill,Dollar Bill
"Grid17(20,14)",194,73,67,Dollar Bill,186,95,70,Dollar Bill,192,69,73,Dollar Bill,253,64,19,India Green,Dollar Bill
"Grid17(21,14)",182,93,77,Dollar Bill,188,98,74,Dollar Bill,184,84,63,Dollar Bill,161,3,22,Pastel Green,Dollar Bill
"Grid17(22,14)",194,93,93,Dollar Bill,180,64,56,Dollar Bill,190,87,50,Dollar Bill,224,94,5,Dark Pastel Green,Dollar Bill
"Grid17(23,14)",187,75,65,Dollar Bill,187,78,80,Dollar Bill,183,97,92,Dollar Bill,197,96,16,Asparagus,Dollar Bill
"Grid17(24,14)",186,84,59,Dollar Bill,194,85,51,Dollar Bill,188,76,89,Dollar Bill,240,30,48,India Green,Dollar Bill
"Grid17(25,14)",194,52,96,Dollar Bill,184,83,62,Dollar Bill,181,74,87,Dollar Bill,200,30,7,Asparagus,Dollar Bill
"Grid17(26,14)",180,83,94,Dollar Bill,188,79,94,Dollar Bill,192,80,81,Dollar Bill,232,77,8,Camouflage Green,Dollar Bill
"Grid17(27,14)",189,50,95,Dollar Bill,184,91,86,Dollar Bill,181,54,73,Dollar Bill,210,37,99,Dark Pastel Green,Dollar Bill
"Grid17(28,14)",186,69,51,Dollar Bill,190,53,73,Dollar Bill,194,90,79,Dollar Bill,163,86,7,Pastel Green,Dollar Bill
"Grid17(29,14)",188,52,84,Dollar Bill,183,79,79,Dollar Bill,182,73,69,Dollar Bill,164,58,1,Pastel Green,Dollar Bill
"Grid17(30,14)",181,77,56,Dollar Bill,194,50,100,Dollar Bill,192,92,96,Dollar Bill,243,23,89,India Green,Dollar Bill
"Grid17(0,15)",192,93,77,Dollar Bill,182,64,82,Dollar Bill,180,76,85,Dollar Bill,79,68,50,Inchworm,Dollar Bill
"Grid17(1,15)",184,77,83,Dollar Bill,194,65,96,Dollar Bill,194,86,70,Dollar Bill,300,51,86,Dark Olive Green,Dollar Bill
"Grid17(2,15)",191,88,62,Dollar Bill,189,88,82,Dollar Bill,186,80,91,Dollar Bill,221,86,5,Dark Pastel Green,Dollar Bill
"Grid17(3,15)",187,68,50,Dollar Bill,184,90,92,Dollar Bill,190,81,79,Dollar Bill,156,1,46,Pastel Green,Dollar Bill
"Grid17(4,15)",180,60,54,Dollar Bill,194,81,90,Dollar Bill,187,79,61,Dollar Bill,288,46,6,Pink,Dollar Bill
"Grid17(5,15)",186,77,88,Dollar Bill,182,86,91,Dollar Bill,183,58,63,Dollar Bill,134,20,43,Bright Green,Dollar Bill
"Grid17(6,15)",191,90,64,Dollar Bill,189,62,98,Dollar Bill,181,69,64,Dollar Bill,355,25,55,Red,Dollar Bill
"Grid17(7,15)",189,92,50,Dollar Bill,194,100,81,Dollar Bill,183,91,83,Dollar Bill,262,12,76,Blue,Dollar Bill
"Grid17(8,15)",187,70,76,Dollar Bill,184,94,78,Dollar Bill,184,79,68,Dollar Bill,69,75,32,Yellow,Dollar Bill
"Grid17(9,15)",190,58,82,Dollar Bill,191,56,74,Dollar Bill,192,75,81,Dollar Bill,266,59,4,Blue,Dollar Bill
"Grid17(10,15)",192,53,56,Dollar Bill,181,82,88,Dollar Bill,191,82,64,Dollar Bill,230,15,64,Camouflage Green,Dollar Bill
"Grid17(11,15)",185,55,97,Dollar Bill,186,74,70,Dollar Bill,188,84,74,Dollar Bill,178,90,70,Pistachio,Dollar Bill
"Grid17(12,15)",189,65,65,Dollar Bill,193,82,73,Dollar Bill,181,81,61,Dollar Bill,314,16,38,Dark Olive Green,Dollar Bill
"Grid17(13,15)",182,98,95,Dollar Bill,190,51,73,Dollar Bill,186,71,81,Dollar Bill,168,72,63,Pistachio,Dollar Bill
"Grid17(14,15)",183,54,98,Dollar Bill,194,54,72,Dollar Bill,188,64,73,Dollar Bill,82,71,100,Inchworm,Dollar Bill
"Grid17(15,15)",189,93,67,Dollar Bill,187,84,86,Dollar Bill,190,86,82,Dollar Bill,61,66,59,Yellow,Dollar Bill
"Grid17(16,15)",192,50,90,Dollar Bill,186,69,96,Dollar Bill,189,62,71,Dollar Bill,248,14,74,India Green,Dollar Bill
"Grid17(17,15)",184,80,55,Dollar Bill,183,93,50,Dollar Bill,185,55,58,Dollar Bill,258,12,0,Blue,Dollar Bill
"Grid17(18,15)",182,60,87,Dollar Bill,184,52,62,Dollar Bill,190,82,58,Dollar Bill,313,1,87,Dark Olive Green,Dollar Bill
"Grid17(19,15)",181,88,83,Dollar Bill,183,80,55,Dollar Bill,191,93,93,Dollar Bill,71,2,35,Yellow,Dollar Bill
"Grid17(20,15)",186,100,58,Dollar Bill,183,84,74,Dollar Bill,192,84,87,Dollar Bill,341,90,91,Green,Dollar Bill
"Grid17(21,15)",180,77,62,Dollar Bill,189,92,59,Dollar Bill,188,99,78,Dollar Bill,185,54,20,Dollar Bill,Dollar Bill
"Grid17(22,15)",185,69,54,Dollar Bill,193,62,59,Dollar Bill,183,88,79,Dollar Bill,79,55,41,Inchworm,Dollar Bill
"Grid17(23,15)",194,59,51,Dollar Bill,181,74,89,Dollar Bill,193,54,51,Dollar Bill,201,97,67,Asparagus,Dollar Bill
"Grid17(24,15)",192,70,85,Dollar Bill,184,59,54,Dollar Bill,191,68,51,Dollar Bill,30,94,88,Orange,Dollar Bill
"Grid17(25,15)",185,95,91,Dollar Bill,186,80,56,Dollar Bill,184,67,78,Dollar Bill,95,81,0,Lawn Green,Dollar Bill
"Grid17(26,15)",182,96,88,Dollar Bill,182,71,73,Dollar Bill,194,60,98,Dollar Bill,255,75,53,Blue,Dollar Bill
"Grid17(27,15)",194,72,60,Dollar Bill,182,61,84,Dollar Bill,188,60,81,Dollar Bill,2,72,7,Red,Dollar Bill
"Grid17(28,15)",188,52,92,Dollar Bill,181,58,84,Dollar Bill,192,94,84,Dollar Bill,21,14,47,Orange,Dollar Bill
"Grid17(29,15)",188,57,56,Dollar Bill,186,75,66,Dollar Bill,187,71,95,Dollar Bill,299,98,18,Pink,Dollar Bill
"Grid17(30,15)",184,85,51,Dollar Bill,189,55,84,Dollar Bill,180,63,93,Dollar Bill,149,37,45,Celadon,Dollar Bill
"Grid17(0,16)",180,93,54,Dollar Bill,186,97,66,Dollar Bill,191,57,70,Dollar Bill,107,69,28,Lawn Green,Dollar Bill
"Grid17(1,16)",184,95,99,Dollar Bill,180,64,58,Dollar Bill,181,88,75,Dollar Bill,147,82,96,Celadon,Dollar Bill
"Grid17(2,16)",185,100,50,Dollar Bill,181,95,93,Dollar Bill,185,95,60,Dollar Bill,38,40,96,Orange,Dollar Bill
"Grid17(3,16)",188,73,88,Dollar Bill,190,97,74,Dollar Bill,187,87,94,Dollar Bill,124,52,50,Bright Green,Dollar Bill
"Grid17(4,16)",185,60,62,Dollar Bill,193,61,98,Dollar Bill,188,62,97,Dollar Bill,159,4,1,Pastel Green,Dollar Bill
"Grid17(5,16)",189,72,83,Dollar Bill,180,80,72,Dollar Bill,194,79,58,Dollar Bill,292,17,64,Pink,Dollar Bill
"Grid17(6,16)",184,61,87,Dollar Bill,192,65,63,Dollar Bill,191,70,58,Dollar Bill,358,3,80,Red,Dollar Bill
"Grid17(7,16)",180,90,95,Dollar Bill,182,52,89,Dollar Bill,187,73,99,Dollar Bill,60,6,95,Yellow,Dollar Bill
"Grid17(8,16)",184,73,65,Dollar Bill,188,53,89,Dollar Bill,185,63,83,Dollar Bill,198,63,30,Asparagus,Dollar Bill
"Grid17(9,16)",194,59,56,Dollar Bill,194,96,59,Dollar Bill,181,64,88,Dollar Bill,86,47,41,Inchworm,Dollar Bill
"Grid17(10,16)",184,91,84,Dollar Bill,188,78,52,Dollar Bill,189,53,87,Dollar Bill,215,43,45,Dark Pastel Green,Dollar Bill
"Grid17(11,16)",183,60,94,Dollar Bill,191,79,69,Dollar Bill,194,69,56,Dollar Bill,212,78,40,Dark Pastel Green,Dollar Bill
"Grid17(12,16)",188,60,92,Dollar Bill,191,52,61,Dollar Bill,189,97,56,Dollar Bill,349,16,39,Red,Dollar Bill
"Grid17(13,16)",184,81,56,Dollar Bill,187,80,96,Dollar Bill,186,97,71,Dollar Bill,28,34,32,Orange,Dollar Bill
"Grid17(14,16)",185,99,85,Dollar Bill,187,52,69,Dollar Bill,182,68,81,Dollar Bill,100,59,56,Lawn Green,Dollar Bill
"Grid17(15,16)",190,77,66,Dollar Bill,187,87,84,Dollar Bill,183,95,50,Dollar Bill,20,13,63,Orange,Dollar Bill
"Grid17(16,16)",192,55,84,Dollar Bill,194,87,91,Dollar Bill,185,91,95,Dollar Bill,41,2,4,Orange,Dollar Bill
"Grid17(17,16)",187,93,66,Dollar Bill,185,75,94,Dollar Bill,191,99,96,Dollar Bill,315,87,79,Rifle Green,Dollar Bill
"Grid17(18,16)",193,73,59,Dollar Bill,184,83,64,Dollar Bill,189,79,71,Dollar Bill,70,91,94,Yellow,Dollar Bill
"Grid17(19,16)",182,81,73,Dollar Bill,184,78,93,Dollar Bill,187,66,82,Dollar Bill,64,73,18,Yellow,Dollar Bill
"Grid17(20,16)",189,76,69,Dollar Bill,192,100,91,Dollar Bill,182,79,93,Dollar Bill,243,93,88,India Green,Dollar Bill
"Grid17(21,16)",182,68,56,Dollar Bill,184,59,63,Dollar Bill,185,73,99,Dollar Bill,134,34,23,Bright Green,Dollar Bill
"Grid17(22,16)",185,71,52,Dollar Bill,184,55,93,Dollar Bill,182,56,65,Dollar Bill,140,95,71,Celadon,Dollar Bill
"Grid17(23,16)",186,80,76,Dollar Bill,190,95,96,Dollar Bill,193,99,68,Dollar Bill,206,74,72,Asparagus,Dollar Bill
"Grid17(24,16)",191,91,99,Dollar Bill,192,75,69,Dollar Bill,187,100,98,Dollar Bill,332,9,51,Green,Dollar Bill
"Grid17(25,16)",193,91,85,Dollar Bill,192,56,74,Dollar Bill,188,88,69,Dollar Bill,127,56,76,Bright Green,Dollar Bill
"Grid17(26,16)",194,70,72,Dollar Bill,189,84,56,Dollar Bill,192,59,84,Dollar Bill,141,65,39,Celadon,Dollar Bill
"Grid17(27,16)",189,56,67,Dollar Bill,185,81,86,Dollar Bill,194,93,60,Dollar Bill,218,96,50,Dark Pastel Green,Dollar Bill
"Grid17(28,16)",191,91,100,Dollar Bill,182,56,97,Dollar Bill,192,94,57,Dollar Bill,168,2,13,Pistachio,Dollar Bill
"Grid17(29,16)",186,73,56,Dollar Bill,193,51,59,Dollar Bill,189,77,68,Dollar Bill,242,46,67,India Green,Dollar Bill
"Grid17(30,16)",180,85,95,Dollar Bill,189,98,81,Dollar Bill,180,100,72,Dollar Bill,229,66,21,Camouflage Green,Dollar Bill
"Grid17(0,17)",190,53,50,Dollar Bill,185,85,81,Dollar Bill,185,50,81,Dollar Bill,157,98,86,Pastel Green,Dollar Bill
"Grid17(1,17)",182,99,61,Dollar Bill,194,62,66,Dollar Bill,184,63,81,Dollar Bill,231,0,62,Camouflage Green,Dollar Bill
"Grid17(2,17)",186,94,61,Dollar Bill,183,51,86,Dollar Bill,180,64,83,Dollar Bill,220,22,69,Dark Pastel Green,Dollar Bill
"Grid17(3,17)",185,90,60,Dollar Bill,194,96,67,Dollar Bill,191,97,73,Dollar Bill,322,26,78,Rifle Green,Dollar Bill
"Grid17(4,17)",194,71,95,Dollar Bill,192,50,90,Dollar Bill,193,95,59,Dollar Bill,297,22,36,Pink,Dollar Bill
"Grid17(5,17)",182,86,82,Dollar Bill,193,68,51,Dollar Bill,186,84,81,Dollar Bill,209,43,20,Asparagus,Dollar Bill
"Grid17(6,17)",184,70,65,Dollar Bill,194,92,86,Dollar Bill,194,80,84,Dollar Bill,160,39,96,Pastel Green,Dollar Bill
"Grid17(7,17)",192,66,77,Dollar Bill,183,53,69,Dollar Bill,189,100,97,Dollar Bill,39,74,54,Orange,Dollar Bill
"Grid17(8,17)",180,66,69,Dollar Bill,188,79,87,Dollar Bill,182,98,85,Dollar Bill,198,76,52,Asparagus,Dollar Bill
"Grid17(9,17)",184,51,73,Dollar Bill,187,61,92,Dollar Bill,189,51,64,Dollar Bill,269,76,9,Blue,Dollar Bill
"Grid17(10,17)",182,91,86,Dollar Bill,190,64,94,Dollar Bill,185,82,93,Dollar Bill,322,39,38,Rifle Green,Dollar Bill
"Grid17(11,17)",190,86,82,Dollar Bill,193,85,86,Dollar Bill,183,53,68,Dollar Bill,147,59,57,Celadon,Dollar Bill
"Grid17(12,17)",191,54,86,Dollar Bill,188,65,90,Dollar Bill,188,89,89,Dollar Bill,163,79,6,Pastel Green,Dollar Bill
"Grid17(13,17)",180,66,56,Dollar Bill,184,60,94,Dollar Bill,190,72,84,Dollar Bill,183,6,61,Dollar Bill,Dollar Bill
"Grid17(14,17)",193,93,99,Dollar Bill,182,60,53,Dollar Bill,180,100,65,Dollar Bill,132,58,85,Bright Green,Dollar Bill
"Grid17(15,17)",185,90,51,Dollar Bill,188,82,52,Dollar Bill,183,61,76,Dollar Bill,95,48,20,Lawn Green,Dollar Bill
"Grid17(16,17)",188,86,65,Dollar Bill,184,67,72,Dollar Bill,191,93,80,Dollar Bill,12,87,37,Red,Dollar Bill
"Grid17(17,17)",194,93,79,Dollar Bill,185,83,77,Dollar Bill,193,93,60,Dollar Bill,106,90,40,Lawn Green,Dollar Bill
"Grid17(18,17)",182,73,88,Dollar Bill,187,78,83,Dollar Bill,184,96,91,Dollar Bill,66,60,49,Yellow,Dollar Bill
"Grid17(19,17)",184,72,50,Dollar Bill,192,77,67,Dollar Bill,193,86,93,Dollar Bill,246,94,3,India Green,Dollar Bill
"Grid17(20,17)",187,50,97,Dollar Bill,188,51,71,Dollar Bill,182,56,66,Dollar Bill,16,94,33,Orange,Dollar Bill
"Grid17(21,17)",184,72,93,Dollar Bill,190,89,70,Dollar Bill,183,90,82,Dollar Bill,73,0,34,Yellow,Dollar Bill
"Grid17(22,17)",186,90,64,Dollar Bill,181,80,84,Dollar Bill,192,70,54,Dollar Bill,47,84,89,Yellow,Dollar Bill
"Grid17(23,17)",183,63,90,Dollar Bill,180,52,95,Dollar Bill,182,72,94,Dollar Bill,89,37,54,Inchworm,Dollar Bill
"Grid17(24,17)",190,75,56,Dollar Bill,190,66,89,Dollar Bill,186,57,99,Dollar Bill,68,3,7,Yellow,Dollar Bill
"Grid17(25,17)",180,77,76,Dollar Bill,190,83,85,Dollar Bill,183,88,91,Dollar Bill,121,11,79,Bright Green,Dollar Bill
"Grid17(26,17)",182,50,53,Dollar Bill,186,91,77,Dollar Bill,186,60,89,Dollar Bill,355,74,10,Red,Dollar Bill
"Grid17(27,17)",184,87,89,Dollar Bill,188,79,85,Dollar Bill,185,94,85,Dollar Bill,11,84,24,Red,Dollar Bill
"Grid17(28,17)",194,56,90,Dollar Bill,187,62,65,Dollar Bill,187,74,95,Dollar Bill,64,22,54,Yellow,Dollar Bill
